glottocode,lang,language,idiom,type,segment,segment_source,segment_type,source,page,comment,contributer,date
cham1309,Chamalal,Chamalal,Gigatl',village,m,m,consonant,kibrikkodzasov1990,324,,George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,n,n,consonant,kibrikkodzasov1990,324,,George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,nʷ,n˳,consonant,kibrikkodzasov1990,324,"Контраст по лабиализации охватывает согласные всех рядов, кроме губных и эмфатических ларингалов, причем лабиализованные представлены как в начале, так и в конце слога. Особенностью гакваринского диалекта являются лабиализованные сонорные",George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,pʰ,p,consonant,kibrikkodzasov1990,324,,George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,q'ː,q̄',consonant,kibrikkodzasov1990,324,"Аффрикаты утратили контраст по силе. В случае c, ʟ, ʟ', q, q' сохранились сильные члены корреляции, в случае c' č, č' --- слабые члены. Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной
функции». Т. е. на основании источника не понятно с чем мы имеем дело, 
например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант",George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,q'ːʷ,q̄'˳,consonant,kibrikkodzasov1990,324,"Контраст по лабиализации охватывает согласные всех рядов, кроме губных и эмфатических ларингалов, причем лабиализованные представлены как в начале, так и в конце слога. Особенностью гакваринского диалекта являются лабиализованные сонорные. Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной
функции». Т. е. на основании источника не понятно с чем мы имеем дело, 
например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант.",George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,qː,q̄,consonant,kibrikkodzasov1990,324,"Аффрикаты утратили контраст по силе. В случае c, ʟ, ʟ', q, q' сохранились сильные члены корреляции, в случае c' č, č' --- слабые члены. Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной
функции». Т. е. на основании источника не понятно с чем мы имеем дело, 
например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант",George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,qːʷ,q̄˳,consonant,kibrikkodzasov1990,324,"Контраст по лабиализации охватывает согласные всех рядов, кроме губных и эмфатических ларингалов, причем лабиализованные представлены как в начале, так и в конце слога. Особенностью гакваринского диалекта являются лабиализованные сонорные. Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной
функции». Т. е. на основании источника не понятно с чем мы имеем дело, 
например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант.",George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,r,r,consonant,kibrikkodzasov1990,324,,George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,rʷ,r˳,consonant,kibrikkodzasov1990,324,"Контраст по лабиализации охватывает согласные всех рядов, кроме губных и эмфатических ларингалов, причем лабиализованные представлены как в начале, так и в конце слога. Особенностью гакваринского диалекта являются лабиализованные сонорные",George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,ʁ,ʀ,consonant,kibrikkodzasov1990,324,,George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,ʁʷ,ʀ˳,consonant,kibrikkodzasov1990,324,"Контраст по лабиализации охватывает согласные всех рядов, кроме губных и эмфатических ларингалов, причем лабиализованные представлены как в начале, так и в конце слога. Особенностью гакваринского диалекта являются лабиализованные сонорные",George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,s,s,consonant,kibrikkodzasov1990,324,Слабые спиранты имеют заметное придыхание,George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,s',s',consonant,kibrikkodzasov1990,324,,George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,s'ʷ,s'˳,consonant,kibrikkodzasov1990,324,"Контраст по лабиализации охватывает согласные всех рядов, кроме губных и эмфатических ларингалов, причем лабиализованные представлены как в начале, так и в конце слога. Особенностью гакваринского диалекта являются лабиализованные сонорные",George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,sː,s̄,consonant,kibrikkodzasov1990,324,Сильные спиранты --- непридыхательные,George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,sːʷ,s̄˳,consonant,kibrikkodzasov1990,324,"Контраст по лабиализации охватывает согласные всех рядов, кроме губных и эмфатических ларингалов, причем лабиализованные представлены как в начале, так и в конце слога. Особенностью гакваринского диалекта являются лабиализованные сонорные",George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,sʷ,s˳,consonant,kibrikkodzasov1990,324,"Контраст по лабиализации охватывает согласные всех рядов, кроме губных и эмфатических ларингалов, причем лабиализованные представлены как в начале, так и в конце слога. Особенностью гакваринского диалекта являются лабиализованные сонорные",George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,ʃ,š,consonant,kibrikkodzasov1990,324,Слабые спиранты имеют заметное придыхание,George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,ʃː,s̄̌,consonant,kibrikkodzasov1990,324,Сильные спиранты --- непридыхательные,George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,ʃːʷ,s̄̌˳,consonant,kibrikkodzasov1990,324,"Контраст по лабиализации охватывает согласные всех рядов, кроме губных и эмфатических ларингалов, причем лабиализованные представлены как в начале, так и в конце слога. Особенностью гакваринского диалекта являются лабиализованные сонорные",George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,ʃʷ,š˳,consonant,kibrikkodzasov1990,324,"Контраст по лабиализации охватывает согласные всех рядов, кроме губных и эмфатических ларингалов, причем лабиализованные представлены как в начале, так и в конце слога. Особенностью гакваринского диалекта являются лабиализованные сонорные",George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,t',t',consonant,kibrikkodzasov1990,324,,George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,t'ʷ,t'˳,consonant,kibrikkodzasov1990,324,"Контраст по лабиализации охватывает согласные всех рядов, кроме губных и эмфатических ларингалов, причем лабиализованные представлены как в начале, так и в конце слога. Особенностью гакваринского диалекта являются лабиализованные сонорные",George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,tʰ,t,consonant,kibrikkodzasov1990,324,,George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,tʰʷ,t˳,consonant,kibrikkodzasov1990,324,"Контраст по лабиализации охватывает согласные всех рядов, кроме губных и эмфатических ларингалов, причем лабиализованные представлены как в начале, так и в конце слога. Особенностью гакваринского диалекта являются лабиализованные сонорные",George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,tɬ'ː,ʟ̄',consonant,kibrikkodzasov1990,324,"Аффрикаты утратили контраст по силе. В случае c, ʟ, ʟ', q, q' сохранились сильные члены корреляции, в случае c' č, č' --- слабые члены.",George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,tɬ'ːʷ,ʟ̄'˳,consonant,kibrikkodzasov1990,324,"Контраст по лабиализации охватывает согласные всех рядов, кроме губных и эмфатических ларингалов, причем лабиализованные представлены как в начале, так и в конце слога. Особенностью гакваринского диалекта являются лабиализованные сонорные",George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,tɬː,ʟ̄,consonant,kibrikkodzasov1990,324,"Аффрикаты утратили контраст по силе. В случае c, ʟ, ʟ', q, q' сохранились сильные члены корреляции, в случае c' č, č' --- слабые члены.",George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,tɬːʷ,ʟ̄˳,consonant,kibrikkodzasov1990,324,"Контраст по лабиализации охватывает согласные всех рядов, кроме губных и эмфатических ларингалов, причем лабиализованные представлены как в начале, так и в конце слога. Особенностью гакваринского диалекта являются лабиализованные сонорные",George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,ts',c',consonant,kibrikkodzasov1990,324,"Аффрикаты утратили контраст по силе. В случае c, ʟ, ʟ', q, q' сохранились сильные члены корреляции, в случае c' č, č' --- слабые члены.",George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,ts'ʷ,c'˳,consonant,kibrikkodzasov1990,324,"Контраст по лабиализации охватывает согласные всех рядов, кроме губных и эмфатических ларингалов, причем лабиализованные представлены как в начале, так и в конце слога. Особенностью гакваринского диалекта являются лабиализованные сонорные",George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,tsː,c̄,consonant,kibrikkodzasov1990,324,"Аффрикаты утратили контраст по силе. В случае c, ʟ, ʟ', q, q' сохранились сильные члены корреляции, в случае c' č, č' --- слабые члены.",George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,tsːʷ,c̄˳,consonant,kibrikkodzasov1990,324,"Контраст по лабиализации охватывает согласные всех рядов, кроме губных и эмфатических ларингалов, причем лабиализованные представлены как в начале, так и в конце слога. Особенностью гакваринского диалекта являются лабиализованные сонорные",George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,tʃ',č',consonant,kibrikkodzasov1990,324,"Аффрикаты утратили контраст по силе. В случае c, ʟ, ʟ', q, q' сохранились сильные члены корреляции, в случае c' č, č' --- слабые члены.",George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,tʃ'ʷ,č'˳,consonant,kibrikkodzasov1990,324,"Контраст по лабиализации охватывает согласные всех рядов, кроме губных и эмфатических ларингалов, причем лабиализованные представлены как в начале, так и в конце слога. Особенностью гакваринского диалекта являются лабиализованные сонорные",George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,tʃʰ,č,consonant,kibrikkodzasov1990,324,"Аффрикаты утратили контраст по силе. В случае c, ʟ, ʟ', q, q' сохранились сильные члены корреляции, в случае c' č, č' --- слабые члены.",George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,tʃʰʷ,č˳,consonant,kibrikkodzasov1990,324,"Контраст по лабиализации охватывает согласные всех рядов, кроме губных и эмфатических ларингалов, причем лабиализованные представлены как в начале, так и в конце слога. Особенностью гакваринского диалекта являются лабиализованные сонорные",George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,w,w,consonant,kibrikkodzasov1990,324,,George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,xː,x̄,consonant,kibrikkodzasov1990,324,,George Moroz,2017.05.06
cham1309,Chamalal,Chamalal,Gigatl',village,xːʷ,x̄˳,consonant,kibrikkodzasov1990,324,"Контраст по лабиализации охватывает согласные всех рядов, кроме губных и эмфатических ларингалов, причем лабиализованные представлены как в начале, так и в конце слога. Особенностью гакваринского диалекта являются лабиализованные сонорные",George Moroz,2017.05.06
